time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,2.594166234312376,-1.4768709845617847,24.030634672757703,0.08072392225484126,6.06435289823885,0.0,2.868165516211238,-0.27574637635320176,5.702358175023944,0.05587630606284681,-0.08359026250570552,0.0,447.59255023807776,448.26101032873186,446.7526100158211,446.532668505334
3.900000000000003,2.7702330129785673,-1.49195226349062,24.373332726895462,0.08357692342930179,6.059395351206863,0.0,3.0010512073259874,-0.22669746774579405,5.72050547017983,0.02044009341371783,-0.08076457297673748,0.0,451.2029189116805,451.4255970246807,452.9881861099698,450.13014833754136
3.960000000000003,2.9548114531389578,-1.5038768005509457,24.719107992344124,0.08473092899737544,6.054511355636157,0.0,3.1518300735256184,-0.1707218036001177,5.8045546256855,0.01670394886336782,-0.08270107330620312,0.0,472.91191523374704,472.7577768286834,473.0825053569838,472.79461342310765
4.020000000000002,3.147537940290542,-1.512776819005927,25.065708538907774,0.08538570905443432,6.050065143772439,0.0,3.2727048132065324,-0.12586455115161313,5.748803810252947,-0.004369860595464521,-0.06088357823844819,0.0,428.847832964752,430.6927794996219,430.5986749554167,428.8117009230984
4.080000000000001,3.348268436513418,-1.518727126673858,25.41187424518339,0.08525278263202551,6.046496817128098,0.0,3.418460100715666,-0.0725291100266724,5.789538225356585,0.001778675841509369,-0.056790004275390674,0.0,460.60949141636064,460.9308305039156,461.13162743792,461.61722038200077
4.14,3.5582078817990404,-1.5213317047311452,25.76217574574251,0.085006445142918,6.0426805697634745,0.0,3.579606683883612,-0.014355102884512246,5.886327104286239,-0.019730210811808105,-0.0829088980388649,0.0,479.77784064904716,477.787371175405,480.86671609891783,479.23432915260105
4.199999999999998,3.7772042080934054,-1.5206885888830968,26.11551959803427,0.08384159685429893,6.037244786661624,0.0,3.7205658477625816,0.035667227938668264,5.891420771531709,-0.018789417079134087,-0.11402401408407364,0.0,454.10498690490004,451.5942759092402,452.4729311332991,452.5487311839614
4.259999999999997,4.004236825505755,-1.5172325827056403,26.467142735699657,0.0826807441998012,6.030442973349796,0.0,3.84765698728957,0.07944899078768239,5.829303156064878,-0.020487744141180316,-0.11207547072260668,0.0,431.4733194438231,431.6259806596281,431.49055270894826,431.3471481715087
4.319999999999996,4.238839519449729,-1.5112146880177852,26.814456754395035,0.08121341998635234,6.023833585208678,0.0,3.9728897679335664,0.12106030893081579,5.7478920316051445,-0.03388535610814513,-0.10657395777810816,0.0,424.3214488937416,424.7822394734779,426.09797016247546,424.95062993446044
4.379999999999995,4.481585199557887,-1.5025584562361332,27.15891886194844,0.07911405848554764,6.018462186960008,0.0,4.118963769581881,0.1672857803754942,5.733858751269869,-0.03729367432369806,-0.06790306935433212,0.0,446.2581321379773,449.39694658389766,447.14876126311225,446.87043371378263
